angDist,_RAJ2000,_DEJ2000,recno,RAJ2000,DEJ2000,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,SimbadName,NED,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag
0.090056,186.6724583,30.2400556,1784,12 26 41.39,+30 14 24.2,KUG 1224+305,40729.0,153052,0.041,,SAB,(_rs),S0+,-1,0.5,SAB(_rs)0^+^,2MASX J12264137+3014238,NED,J122641.38+301424.2,186.67243,30.240061,0.063,0.057,0,,3,,0000901010021010,2004.9568,2,0.04142,17.43,0.014,15.983,0.003,15.374,0.003,15.001,0.003,14.795,0.006
0.103261,186.7478333,22.6395833,1788,12 26 59.48,+22 38 22.5,IC 0791,40783.0,167877,0.023,(R1P),SB,"(_rs,bl)",Sa,1,1.0,"(R1P)SB(_rs,bl)a",IC 791,NED,J122659.47+223822.4,186.747803,22.639577,0.072,0.066,0,,3,,0000101010021010,2005.1946,2,0.02279,15.978,0.01,14.13,0.002,13.334,0.002,12.95,0.002,12.66,0.003
0.073817,186.782125,-1.3541944,1791,12 27 07.71,-01 21 15.1,CGCG 014-041,40797.0,3622,0.029,(RL),SA,(l),S0+,-1,0.0,(RL)SA(l)0^+^,2MASX J12270771-0121151,NED,J122707.70-012115.0,186.782105,-1.35419,0.042,0.04,90,,3,,0000000010021210,2000.1162,2,0.02925,16.956,0.012,15.068,0.002,14.227,0.002,13.842,0.002,13.512,0.003
0.089308,186.9682083,9.0578889,1796,12 27 52.37,+09 03 28.4,2MASX J12275236+0903286,94227.0,75205,0.033,(R1P),S_AB,(_rs),Sa,1,0.25,(R1P)S_AB(_rs)a,2MASX J12275236+0903286,NED,J122752.36+090328.4,186.968185,9.057898,0.062,0.054,90,,3,,0000001010020010,2002.9446,2,0.03262,16.629,0.013,15.562,0.003,14.949,0.003,14.607,0.003,14.359,0.007
0.102307,187.047375,59.5129444,1797,12 28 11.37,+59 30 46.6,MCG +10-18-051,40983.0,58653,0.044,(RP),SB,"(p,_rs)",Sb,3,1.0,"(RP)SB(p,_rs)b",MCG+10-18-051,NED,J122811.35+593046.6,187.047323,59.512955,0.046,0.044,0,,3,,0000000090021010,2002.1203,2,0.04366,17.263,0.032,15.414,0.003,14.608,0.003,14.212,0.003,13.902,0.005
0.061927,187.1799167,53.3576944,1806,12 28 43.18,+53 21 27.7,MCG +09-21-002,41052.0,205110,0.037,(RPL),SAB_a,(rs),Sa,1,0.5,(RPL)SAB_a(rs)a,MCG+09-21-002,NED,J122843.18+532127.6,187.179942,53.357686,0.059,0.043,178,,3,,0000001010021010,2001.9697,2,0.03663,16.931,0.016,15.13,0.002,14.334,0.002,13.945,0.002,13.643,0.003
0.063304,187.386625,11.2155,1812,12 29 32.79,+11 12 55.8,VIII Zw 188,41210.0,76179,0.06,,SA,(_rs),S0/a,0,0.0,SA(_rs)0/a,FIRST J122932.8+111255,NED,J122932.78+111255.8,187.386611,11.215511,0.057,0.056,90,,3,,0000001010020010,2002.9446,2,0.06046,15.996,0.009,14.616,0.002,13.927,0.002,13.541,0.002,13.268,0.003
0.216123,188.0892083,56.6564167,1826,12 32 21.41,+56 39 23.1,UGC 07691,41564.0,86249,0.016,(RP),SB_a,(s),S0/a,0,1.0,(RP)SB_a(s)0/a,UGC 7691,NED,J123221.39+563922.9,188.089163,56.656362,0.042,0.041,90,,3,,0000001010021010,2003.1879,2,0.01539,16.071,0.01,14.262,0.002,13.461,0.002,13.044,0.002,12.746,0.002
0.033788,188.4687083,38.4178056,1835,12 33 52.49,+38 25 04.1,2MASX J12335250+3825037,2126481.0,117270,0.053,(R2P),SA_B,(s),Sab,2,0.75,(R2P)SA_B(s)ab,2MASX J12335250+3825037,NED,J123352.49+382504.1,188.468709,38.417815,0.045,0.038,178,,3,,0000001010021010,2004.13,2,0.05302,17.172,0.016,15.714,0.003,14.93,0.002,14.553,0.003,14.273,0.005
0.105284,188.541875,20.2111667,1837,12 34 10.05,+20 12 40.2,2MASX J12341001+2012406,3089983.0,237079,0.031,(R1),SAB_a,"(rl,bl)",S0/a,0,0.5,"(R1)SAB_a(rl,bl)0/a",2MASX J12341001+2012406,NED,J123410.04+201240.1,188.541844,20.211165,0.075,0.071,90,,3,,0000001010020010,2005.2522,3,0.03102,17.508,0.022,15.76,0.003,14.915,0.002,14.524,0.002,14.183,0.005
0.05113,188.6814583,9.0047222,1841,12 34 43.55,+09 00 17.0,VCC 1579,41857.0,75227,0.043,,SA,,S0-,-3,0.0,SA0^- + PR/IR,NVSS J123443+090015,NED,J123443.55+090016.9,188.681457,9.004708,0.065,0.061,0,,3,,0000001010020010,2002.9446,2,0.04306,16.584,0.009,15.257,0.003,14.702,0.002,14.357,0.002,14.163,0.004
0.052707,188.6936667,39.5883056,1842,12 34 46.48,+39 35 17.9,MCG +07-26-028,41875.0,226805,0.02,,SA,(_rs),Sa,1,0.0,SA(_rs)a,MCG+07-26-028,NED,J123446.48+393517.8,188.693683,39.588298,0.044,0.04,87,,3,,0000001010021010,2003.3163,3,0.02029,17.191,0.014,15.516,0.003,14.793,0.002,14.444,0.002,14.18,0.004
0.157883,188.74725,50.8511111,1844,12 34 59.34,+50 51 04.0,MCG +09-21-022,41909.0,82752,0.04,(R1),SAB_x_a,(irpl),S0/a,0,0.5,(R1)SAB_x_a(irpl)0/a,NGC 4537,NED,J123459.35+505104.0,188.747316,50.851125,0.055,0.048,88,,3,,0000001010021010,2003.0869,2,,17.471,0.019,15.517,0.003,14.673,0.002,14.247,0.002,13.927,0.004
0.03685,188.798625,59.0479167,1845,12 35 11.67,+59 02 52.5,SBS 1232+593,41926.0,58554,0.043,(R),SAB,(l),S0+,-1,0.5,(R)SAB(l)0^+^,MCG+10-18-071,NED,J123511.67+590252.5,188.798643,59.047921,0.045,0.038,87,,3,,0000000010021010,2002.1203,2,0.04296,17.771,0.021,15.861,0.003,15.04,0.002,14.648,0.003,14.347,0.004
0.018465,189.0004583,54.2209722,1849,12 36 00.11,+54 13 15.5,NGC 4566,42007.0,63937,0.018,(RL),SB_a,"(_rs,bl)",Sab,2,1.0,"(RL)SB_a(_rs,bl)ab",NGC 4566,NED,J123600.11+541315.5,189.000467,54.220972,0.041,0.038,176,,3,,0000000010021010,2002.2482,2,0.01793,15.877,0.009,14.018,0.002,13.216,0.002,12.835,0.002,12.529,0.002
0.047688,189.0652083,47.8070278,1850,12 36 15.65,+47 48 25.3,2MASX J12361564+4748257,2304752.0,241127,0.03,(RP),SA,(irpl),Sa,1,0.0,(RP)SA(irpl)a,2MASX J12361564+4748257,NED,J123615.65+474825.3,189.065228,47.807027,0.047,0.039,87,,3,,0000000010021010,2003.1907,2,0.03052,17.574,0.023,15.866,0.003,15.117,0.003,14.752,0.003,14.46,0.006
0.039641,189.13075,23.4260556,1852,12 36 31.38,+23 25 33.8,KUG 1234+237,42056.0,169362,0.046,(R_L),SA,(l),S0o,-2,0.0,(R_L)SA(l)0^o,2MASX J12363134+2325332,NED,J123631.37+232533.8,189.130738,23.426055,0.073,0.066,87,,3,,0000001010020010,2005.1946,2,0.0462,17.862,0.026,15.993,0.003,15.15,0.003,14.765,0.003,14.495,0.005
0.062054,189.2247083,27.7491111,1853,12 36 53.93,+27 44 56.8,NGC 4559B,,158119,0.026,,SA,(rs),Sa,1,0.0,SA(rs)a,IC 3593,NED,J123653.92+274456.7,189.224697,27.749097,0.069,0.063,177,,3,,0000001890021010,2005.0497,3,0.02582,16.2,0.011,15.009,0.002,14.394,0.002,14.055,0.002,13.764,0.005
0.065577,189.3378333,28.2081667,1855,12 37 21.08,+28 12 29.4,IC 3598,42137.0,158296,0.026,(R1),S_AB,(r),S0/a,0,0.25,(R1)S_AB(r)0/a,IC 3598,NED,J123721.07+281229.3,189.337821,28.208152,0.067,0.06,177,,3,,0000001010021010,2005.0497,2,0.0256,16.372,0.011,14.475,0.002,13.613,0.002,13.173,0.002,12.854,0.003
0.061695,189.739625,43.5508889,1863,12 38 57.51,+43 33 03.2,2MASX J12385751+4333030,3087761.0,225493,0.058,(RP),SAB_aa p,,Sa,1,0.5,(RP)SAB_aa pec,2MASX J12385751+4333030,NED,J123857.50+433303.1,189.739604,43.550881,0.039,0.03,177,,3,,0000001010021010,2003.3133,2,0.058,17.398,0.016,15.64,0.003,14.844,0.002,14.467,0.002,14.172,0.004
0.077725,190.1459167,2.4681389,1868,12 40 35.02,+02 28 05.3,VCC 1847,42471.0,15345,0.046,(R2P),SA,(r),Sb,3,0.0,(R2P)SA(r)b,MCG+01-32-132,NED,J124035.02+022805.3,190.145938,2.468143,0.052,0.052,0,,3,,0000000010021210,2000.3403,3,0.04577,17.264,0.017,15.399,0.003,14.579,0.002,14.176,0.002,13.832,0.004
0.05048,190.381125,26.0426667,1874,12 41 31.47,+26 02 33.6,NGC 4614,42573.0,159683,0.016,(R1P),SA_B_a,"(irpl,ns)",Sa,1,0.75,"(R1P)SA_B_a(irpl,ns)a",NGC 4614,NED,J124131.46+260233.5,190.38111,26.042663,0.056,0.051,87,,3,,0000001010021010,2005.0499,3,0.01596,15.475,0.006,13.915,0.002,13.186,0.002,12.818,0.002,12.525,0.002
0.024579,190.394625,44.4914167,1876,12 41 34.71,+44 29 29.1,MCG +08-23-074,42576.0,214077,0.032,(R1),S_AB,(r),S0+,-1,0.25,(R1)S_AB(r)0^+^,MCG+08-23-074,NED,J124134.70+442929.0,190.394623,44.49141,0.039,0.033,177,,3,,0000001010021010,2003.2315,3,0.03164,17.1,0.016,15.178,0.002,14.343,0.002,13.944,0.002,13.629,0.004
0.05685,190.4965833,-3.5834167,1882,12 41 59.18,-03 35 00.3,MRK 1332,42618.0,3897,0.048,(RP),SA,(rs),Sb,3,0.0,(RP)SA(rs)b pec,Mrk 1332,NED,J124159.18-033500.3,190.496599,-3.583419,0.042,0.041,0,,3,,0000000810021030,2000.171,2,0.04805,16.827,0.011,15.348,0.003,14.705,0.002,14.35,0.003,14.073,0.004
0.030206,190.725,20.98975,1885,12 42 54.00,+20 59 23.1,IC 3692,42743.0,237493,0.022,(RP),SB_a,"(rs,bl)",Sa,1,1.0,"(RP)SB_a(rs,bl)a",IC 3692,NED,J124253.99+205923.1,190.724991,20.989749,0.072,0.07,0,,3,,0000001010021010,2005.2522,3,,16.281,0.011,14.404,0.002,13.605,0.002,13.184,0.002,12.881,0.002
0.044409,190.9119583,44.0944444,1890,12 43 38.87,+44 05 40.0,MCG +07-26-043,42838.0,213728,0.041,(RPL),SB,(_rs),Sa,1,1.0,(RPL)SB(_rs)a,MCG+07-26-043,NED,J124338.87+440539.9,190.911972,44.094437,0.036,0.035,170,,3,,0000001010021010,2003.2315,3,0.04132,17.335,0.025,15.569,0.003,14.749,0.003,14.334,0.002,13.991,0.004
0.086878,190.96825,29.7808611,1892,12 43 52.38,+29 46 51.1,2MASX J12435238+2946509,1877919.0,152595,0.054,,SB,"(r,bl)",Sb,3,1.0,"SB(r,bl)b",2MASX J12435238+2946509,NED,J124352.37+294651.0,190.968226,29.780849,0.065,0.054,177,,3,,0000001010021010,2004.9569,2,0.05354,17.617,0.028,15.849,0.003,15.059,0.003,14.655,0.003,14.355,0.006
0.057984,190.9709167,26.8633333,1893,12 43 53.02,+26 51 48.0,CGCG 159-063,42837.0,157793,0.025,(RL),S_AB,(rl),S0+,-1,0.25,(RL)S_AB(rl)0^+^,2MASX J12435306+2651479,NED,J124353.02+265147.9,190.970925,26.863319,0.069,0.06,178,,3,,0000001010021010,2005.0497,3,0.02514,16.91,0.015,15.009,0.002,14.215,0.002,13.823,0.002,13.532,0.003
0.043208,191.0595,50.2316667,1895,12 44 14.28,+50 13 54.0,MCG +08-23-087,42885.0,55471,0.028,(RP),S_AB,(_rs),Sb,3,0.25,(RP)S_AB(_rs)b,MCG+08-23-087,NED,J124414.27+501353.9,191.059487,50.231658,0.043,0.036,85,,3,,0000000010020010,2002.1064,3,0.0281,17.271,0.017,15.528,0.003,14.791,0.002,14.415,0.002,14.115,0.005
0.016094,191.167875,1.8486111,1898,12 44 40.29,+01 50 55.0,2MASX J12444025+0150551,1207890.0,17515,0.049,(R2P),SAB_a,(irpl),S0/a,0,0.5,(R2P)SAB_a(irpl)0/a,2dFGRS TGN390Z041,NED,J124440.29+015055.0,191.167873,1.848615,0.062,0.048,90,,3,,0000000010020010,2000.3431,3,0.0487,17.862,0.029,15.844,0.003,14.925,0.003,14.499,0.003,14.131,0.005
0.070808,191.3856667,35.1260278,1903,12 45 32.56,+35 07 33.7,UGC 07934 NOTES02,,122792,0.032,(RPL),SA,(rl),S0/a,0,0.0,(RPL)SA(rl)0/a,2MASX J12453257+3507337,NED,J124532.55+350733.7,191.385646,35.126038,0.045,0.039,176,,3,,0000001010021010,2004.2828,3,0.03191,17.246,0.02,15.375,0.003,14.544,0.002,14.139,0.002,13.839,0.004
0.014228,191.6118333,50.7920556,1906,12 46 26.84,+50 47 31.4,CGCG 270-020,43098.0,82766,0.027,(R1R2PL),SAB_a,(l),S0/a,0,0.5,(R1R2PL)SAB_a(l)0/a,MCG+09-21-043,NED,J124626.84+504731.3,191.611839,50.792054,0.055,0.048,86,,3,,0004001010020010,2003.0869,2,0.02706,16.681,0.009,14.903,0.002,14.186,0.002,13.82,0.002,13.564,0.003
0.122825,191.6661667,54.5342778,1907,12 46 39.88,+54 32 03.4,NGC 4686,43101.0,64262,0.017,,SA,(s),S0/a,0,0.0,SA(s)0/a sp,NGC 4686,NED,J124639.88+543203.2,191.666174,54.534244,0.052,0.051,0,,3,,0000000010021010,2002.2482,3,,15.19,0.005,13.183,0.002,12.307,0.002,11.858,0.002,11.533,0.002
0.048296,191.6930833,9.8505556,1908,12 46 46.34,+09 51 02.0,IC 0816,43111.0,230298,0.024,(RP?),SB,"(_rs,bl,nl)",S0/a,0,1.0,"(RP?)SB(_rs,bl,nl)0/a",IC 816,NED,J124646.33+095101.9,191.69307,9.850553,0.06,0.053,88,,3,,0000001010021010,2003.3187,3,0.02385,16.41,0.012,14.696,0.002,13.885,0.002,13.479,0.002,13.187,0.003
0.048376,191.8304583,0.4048333,1914,12 47 19.31,+00 24 17.4,CGCG 015-020,43153.0,244224,0.047,(RP),SAB,"(l,r_s)",Sa,1,0.5,"(RP)SAB(l,r_s)a",2dFGRS TGN324Z156,NED,J124719.30+002417.3,191.830445,0.404831,0.044,0.041,90,,3,,0000901010021010,1999.2207,3,0.04717,17.002,0.015,14.98,0.002,14.088,0.002,13.672,0.002,13.351,0.004
0.075503,192.2448333,40.5959167,1929,12 48 58.76,+40 35 45.3,IC 3808,43312.0,113413,0.016,(R1),SA,(_rs),S0/a,0,0.0,(R1)SA(_rs)0/a,IC 3808,NED,J124858.76+403545.3,192.244858,40.595926,0.053,0.053,0,,3,,0000001010020010,2004.0752,3,0.01641,16.459,0.009,14.845,0.002,14.091,0.002,13.721,0.002,13.456,0.003
0.063234,192.2687917,36.4890833,1930,12 49 04.51,+36 29 20.7,IC 3809,,116826,0.034,(R1),SA,(r),S0+,-1,0.0,(R1)SA(r)0^+^,IC 3809,NED,J124904.50+362920.6,192.268779,36.489069,0.045,0.04,175,,3,,0000901010020010,2004.13,3,0.03424,17.352,0.016,15.78,0.003,15.032,0.002,14.664,0.002,14.381,0.005
0.126705,192.617,27.4349167,1938,12 50 28.08,+27 26 05.7,NGC 4728,43455.0,154884,0.021,(RL),SAB_a,(l),S0+,-1,0.5,(RL)SAB_a(l)0^+^,NGC 4728,NED,J125028.07+272605.6,192.616973,27.434891,0.074,0.064,176,,3,,0000001010021030,2004.9733,3,0.02144,16.449,0.011,14.588,0.002,13.807,0.002,13.395,0.002,13.118,0.003
0.111066,192.859,27.4212778,1944,12 51 26.16,+27 25 16.6,NGC 4745,43539.0,154887,0.025,(L),SB,(_rs),S0+,-1,1.0,(L)SB(_rs)0^+^ pec,NGC 4745,NED,J125126.16+272516.4,192.859002,27.421247,0.074,0.065,176,,3,,0000001010021010,2004.9733,3,0.02442,16.666,0.013,14.824,0.002,14.059,0.002,13.684,0.002,13.39,0.003
0.052051,193.0015,26.1591667,1948,12 52 00.36,+26 09 33.0,KUG 1249+264,43610.0,153969,0.021,(R),SAB,(r),S0+,-1,0.5,(R)SAB(r)0^+^,2MASX J12520038+2609332,NED,J125200.36+260933.0,193.001516,26.159167,0.068,0.053,177,,3,,0000901010021010,2004.9733,3,0.0206,17.001,0.017,15.343,0.003,14.601,0.002,14.233,0.003,13.978,0.005
0.052305,193.0374583,27.4772778,1950,12 52 08.99,+27 28 38.2,MCG +05-30-109,43619.0,154891,0.02,,SAB,(rs),S0/a,0,0.5,SAB(rs)0/a,MCG+05-30-109,NED,J125208.99+272838.1,193.037466,27.477265,0.075,0.066,176,,3,,0000201010021010,2004.9733,3,0.01949,16.902,0.017,14.998,0.002,14.206,0.002,13.793,0.002,13.502,0.004
0.063665,193.26225,32.107,1956,12 53 02.94,+32 06 25.2,KUG 1250+323,43749.0,130452,0.023,(RP),SA,(r),Sa,1,0.0,(RP)SA(r)a,MCG+05-30-115,NED,J125302.93+320625.2,193.262232,32.107009,0.054,0.052,0,,3,,0000001810021010,2004.3158,2,0.02278,16.565,0.011,14.809,0.002,14.058,0.002,13.649,0.002,13.354,0.003
0.07632,193.6373333,28.3767778,1965,12 54 32.96,+28 22 36.4,CGCG 159-114,43930.0,158541,0.023,(L),SB,"(_rs,bl)",S0/a,0,1.0,"(L)SB(_rs,bl)0/a",MCG+05-31-001,NED,J125432.95+282236.3,193.637314,28.376765,0.07,0.057,176,,3,,0000001010021010,2005.0497,3,0.02338,16.634,0.015,14.799,0.002,13.991,0.002,13.616,0.002,13.31,0.003
0.019771,193.854375,27.7980278,1971,12 55 25.05,+27 47 52.9,CGCG 160-015,44043.0,155229,0.024,(RPL),SA,(l),Sa,1,0.0,(RPL)SA(l)a,MCG+05-31-007,NED,J125525.05+274752.9,193.854379,27.798032,0.074,0.059,176,,3,,0000001010021010,2004.9733,2,0.02459,16.659,0.012,14.762,0.002,13.919,0.002,13.5,0.002,13.216,0.003
0.056659,194.03075,13.3656667,1976,12 56 07.38,+13 21 56.4,SDSS J125607.37+132156.4,2816848.0,210937,0.068,(RP),SAB_a,(l),Sa,1,0.5,(RP)SAB_a(l)a,2MASX J12560733+1321568,NED,J125607.37+132156.3,194.030734,13.365664,0.048,0.048,0,,3,,0000001090021210,2003.2231,3,,17.153,0.013,15.941,0.003,15.32,0.003,14.876,0.003,14.67,0.005
0.308136,194.1160833,26.9873333,1977,12 56 27.86,+26 59 14.4,NGC 4819,44144.0,154579,0.022,"(L,RPL)",SB_a,(rs),S0/a,0,1.0,"(L,RPL)SB_a(rs)0/a pec",NGC 4819,NED,J125627.85+265914.7,194.116063,26.987417,0.06,0.054,177,,3,,0004201010021010,2004.9733,3,0.02153,15.461,0.007,13.631,0.002,12.84,0.002,12.461,0.002,12.167,0.002
0.080904,194.2069167,27.0939167,1980,12 56 49.66,+27 05 38.1,CGCG 160-031,44212.0,157988,0.023,(RPL),SA,(rs:),Sa,1,0.0,(RPL)SA(rs:)a,MCG+05-31-019,NED,J125649.65+270538.0,194.206892,27.093912,0.063,0.054,176,,3,,0000000810021010,2005.0497,3,0.02316,17.367,0.02,15.564,0.003,14.69,0.002,14.252,0.002,13.924,0.004
0.017518,194.27825,4.5916667,1983,12 57 06.78,+04 35 30.0,CGCG 043-079,44233.0,197972,0.048,(R1P),SB,"(_rs,bl)",Sab,2,1.0,"(R1P)SB(_rs,bl)ab",2MASX J12570675+0435302,NED,J125706.78+043529.9,194.278254,4.591664,0.051,0.047,0,,3,,0000000090021010,2001.2901,2,,17.625,0.023,15.912,0.003,15.138,0.003,14.763,0.003,14.448,0.006
0.089228,194.4765417,27.4906389,1988,12 57 54.37,+27 29 26.3,MCG +05-31-036,44391.0,158167,0.017,,SB,(rs),Sa,1,1.0,SB(rs)a,MCG+05-31-036,NED,J125754.36+272926.2,194.476514,27.490635,0.062,0.059,174,,3,,0000001010021010,2005.0497,3,0.01671,17.27,0.029,15.677,0.004,15.006,0.003,14.639,0.003,14.36,0.009
0.04834,194.5099167,26.8595278,1989,12 58 02.38,+26 51 34.3,UGC 08080,44394.0,154585,0.024,(_RL),SA_B_a,(l),S0+,-1,0.75,(_RL)SA_B_a(l)0^+^,UGC 8080,NED,J125802.38+265134.2,194.509921,26.859515,0.059,0.054,177,,3,,0000001010061010,2004.9733,3,0.02456,16.428,0.009,14.695,0.002,13.936,0.002,13.573,0.002,13.296,0.003
0.096478,194.5754583,12.3909444,1992,12 58 18.11,+12 23 27.4,2MASX J12581809+1223270,1408666.0,210715,0.05,,SAB,(rs),Sab,2,0.5,SAB(rs)ab,2MASX J12581809+1223270,NED,J125818.10+122327.3,194.575433,12.390934,0.055,0.049,178,,3,,0000001090021010,2003.2231,3,0.05024,17.38,0.029,15.571,0.003,14.736,0.003,14.329,0.003,13.992,0.006
0.043892,194.757625,26.8156667,1996,12 59 01.83,+26 48 56.4,NGC 4859,44534.0,154587,0.024,(RL),SA,(r),S0+,-1,0.0,(RL)SA(r)0^+^,NGC 4859,NED,J125901.82+264856.3,194.757612,26.815663,0.06,0.054,175,,3,,0000901010021010,2004.9733,3,0.02389,16.213,0.009,14.284,0.002,13.442,0.002,13.012,0.002,12.684,0.002
0.068445,194.9673333,1.6403611,2000,12 59 52.16,+01 38 25.3,CGCG 015-052,44671.0,17538,0.048,(RL),SA,(r),S0/a,0,0.0,(RL)SA(r)0/a,2dFGRS TGN394Z180,NED,J125952.16+013825.2,194.96735,1.640352,0.051,0.048,0,,3,,0000900010021010,2000.3431,3,0.04766,16.934,0.017,15.275,0.003,14.569,0.002,14.212,0.002,13.931,0.005
0.060308,195.0742083,27.3875278,2003,13 00 17.81,+27 23 15.1,KUG 1257+276,44739.0,158180,0.037,(RP),SA,(s),Sbc,4,0.0,(RP)SA(s)bc,2MASX J13001780+2723152,NED,J130017.81+272315.0,195.074219,27.387514,0.063,0.06,84,,3,,0000001010021010,2005.0497,3,0.03684,17.253,0.019,15.861,0.003,15.329,0.003,15.058,0.003,14.811,0.008
0.05171,195.1385417,10.1299722,2006,13 00 33.25,+10 07 47.9,CGCG 071-096,44772.0,230824,0.024,(RP),SA,(rs),Sbc,4,0.0,(RP)SA(rs)bc pec,MCG+02-33-049,NED,J130033.24+100747.8,195.138536,10.129959,0.058,0.049,88,,3,,0000001010021010,2003.3187,3,0.02414,16.1,0.011,14.767,0.002,14.158,0.002,13.852,0.002,13.564,0.004
0.057445,195.17775,36.3455556,2007,13 00 42.66,+36 20 44.0,IC 4049,44806.0,116846,0.028,(R_L),SA,"(r,nl)",S0+,-1,0.0,"(R_L)SA(r,nl)0^+^",IC 4049,NED,J130042.65+362043.9,195.177742,36.345541,0.047,0.043,174,,3,,0000901010020010,2004.13,3,0.028,16.266,0.008,14.543,0.002,13.723,0.002,13.343,0.002,13.057,0.003
0.096594,195.208,27.4058056,2010,13 00 49.92,+27 24 20.9,UGC 08122,44822.0,158185,0.022,(RPL),S_AB,(_rs),S0/a,0,0.25,(RPL)S_AB(_rs)0/a pec,UGC 8122,NED,J130049.92+272420.8,195.208004,27.405779,0.063,0.06,84,,3,,0000001010021010,2005.0497,3,0.02199,16.531,0.017,14.788,0.002,14.073,0.002,13.707,0.002,13.441,0.005
0.075464,195.240375,19.687,2012,13 00 57.69,+19 41 13.2,IC 4047,44816.0,236840,0.03,(RP),SA,(irpl),Sab,2,0.0,(RP)SA(irpl)ab,IC 4047,NED,J130057.69+194113.1,195.240374,19.686979,0.076,0.066,176,,3,,0000001010021010,2005.2522,3,0.03,16.733,0.015,15.172,0.003,14.459,0.002,14.104,0.002,13.822,0.004
0.018567,195.2709167,9.7568056,2013,13 01 05.02,+09 45 24.5,CGCG 071-098,44866.0,230327,0.027,(R1PR2P),SAB_a,(l),Sab,2,0.5,(R1PR2P)SAB_a(l)ab,MCG+02-33-050,NED,J130105.02+094524.4,195.270919,9.756801,0.059,0.057,0,,3,,0000001010021010,2003.3187,3,0.02749,16.959,0.014,15.215,0.002,14.45,0.002,14.069,0.002,13.79,0.004
0.048738,195.3069167,58.1122778,2015,13 01 13.66,+58 06 44.2,MCG +10-19-014,44877.0,87233,0.028,,SAB,(_rs),Sab,2,0.5,SAB(_rs)ab or PRG?,MCG+10-19-014,NED,J130113.65+580644.2,195.306895,58.112285,0.055,0.054,76,,3,,0004001010021010,2003.188,2,0.02816,17.065,0.022,15.729,0.003,15.071,0.003,14.729,0.003,14.434,0.007
0.065327,195.3232917,27.8090833,2017,13 01 17.59,+27 48 32.7,NGC 4919,44885.0,158420,0.024,(L),SA,(rl),S0+,-1,0.0,(L)SA(rl)0^+^,NGC 4919,NED,J130117.59+274832.6,195.323312,27.809081,0.066,0.057,176,,3,,0000001010021010,2005.0497,3,0.02437,16.416,0.009,14.527,0.002,13.72,0.002,13.304,0.002,13.016,0.003
0.054222,195.547,4.2253056,2022,13 02 11.28,+04 13 31.1,CGCG 043-107,44981.0,197716,0.037,(R1),SA,(r),S0+,-1,0.0,(R1)SA(r)0^+^,2MASX J13021124+0413309,NED,J130211.27+041331.1,195.546985,4.225305,0.054,0.043,179,,3,,0000000010021010,2001.2901,2,0.03721,17.578,0.018,15.779,0.003,14.968,0.002,14.582,0.002,14.252,0.004
0.029738,195.648875,41.3233611,2026,13 02 35.73,+41 19 24.1,2MASX J13023573+4119243,2179285.0,220227,0.028,(R1P),SA_B,(r),Sa,1,0.75,(R1P)SA_B(r)a,2MASX J13023573+4119243,NED,J130235.73+411924.1,195.648878,41.323369,0.042,0.037,83,,3,,0000001090021010,2003.2476,3,0.02752,16.585,0.013,15.183,0.003,14.43,0.002,14.069,0.002,13.761,0.003
0.103105,195.8225,38.0469167,2029,13 03 17.40,+38 02 48.9,IC 4127,45089.0,117291,0.036,(R1),SAB,(l),S0/a,0,0.5,(R1)SAB(l)0/a,IC 4127,NED,J130317.39+380248.8,195.822484,38.046891,0.042,0.038,84,,3,,0000001010021010,2004.13,3,0.03652,17.511,0.018,15.693,0.003,14.87,0.002,14.493,0.002,14.208,0.004
0.082086,195.8384583,14.3775,2030,13 03 21.23,+14 22 39.0,NGC 4935,45093.0,97771,0.021,(R2P),SAB_a,(rs),Sb,3,0.5,(R2P)SAB_a(rs)b,NGC 4935,NED,J130321.22+142239.0,195.838436,14.377507,0.058,0.051,178,,3,,0000000010020010,2003.4091,3,0.02136,15.676,0.008,13.941,0.002,13.228,0.002,12.862,0.002,12.544,0.003
0.040179,195.9057917,40.2489722,2032,13 03 37.39,+40 14 56.3,IC 4135,,113449,0.037,(RPL),SA,(r),Sa,1,0.0,(RPL)SA(r)a,IC 4135,NED,J130337.38+401456.3,195.90578,40.248979,0.053,0.053,0,,3,,0000001010021010,2004.0753,3,0.03688,17.032,0.016,15.313,0.003,14.534,0.002,14.128,0.002,13.846,0.004
0.067159,195.9783333,9.7551667,2036,13 03 54.80,+09 45 18.6,2MASX J13035484+0945186,1369596.0,230337,0.07,,SB,(_rs),Sb,3,1.0,SB(_rs)b pec,2MASX J13035484+0945186,NED,J130354.80+094518.5,195.978348,9.755155,0.06,0.054,177,,3,,0000001010021010,2003.3187,3,0.07026,17.851,0.033,15.995,0.004,15.096,0.003,14.676,0.003,14.369,0.006
0.055,195.9937083,14.9119167,2037,13 03 58.49,+14 54 42.9,CGCG 100-026 NED03,,97802,,(RP),SAB_a,(l),Sa,1,0.5,(RP)SAB_a(l)a,MCG+03-33-026,NED,J130358.49+145442.9,195.993724,14.911917,0.062,0.055,178,,3,,0000000010020010,2003.4091,2,,17.782,0.027,15.995,0.003,15.202,0.003,14.813,0.003,14.476,0.007
