RAh,RAM,RAs,DE-,DEd,DEm,DEs,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,RA,coord,RAdeg,DECdeg,SDSS,RAdeg_x,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,angDist
11,51,9.14,+,2,34,32.4,SDSS J115109.13+023432.4,1231219,18694,---,,SAB,(rs),Sb,3,0.5,SAB(rs)b:,11 51 9.14 +2 34 32.4,11 51 9.14 +2 34 32.4,177.7880833333333,2.5756666666666663,J115109.13+023432.4,177.788071,2.575672,0.062,0.054,90.0,,3,,0000000010021010,2000.343,3,,19.717,0.156,17.485,0.009,16.653,0.006,16.269,0.007,15.986,0.024,0.048649
11,51,22.64,+,0,7,2.3,2MASX J11512264+0007026,157043,90128,0.047,(R1),SAB_a,(irpl),S0+,-1,0.5,(R1)SAB_a(irpl)0^+^,11 51 22.64 +0 7 2.3,11 51 22.64 +0 7 2.3,177.8443333333333,0.11730555555555555,J115122.63+000702.4,177.844325,0.117342,0.106,0.079,0.0,,3,,0000901010021010,1995.541,3,0.04734,17.818,0.026,15.84,0.003,14.986,0.002,14.587,0.002,14.271,0.005,0.134517
11,51,35.07,+,36,5,25.6,2MASX J11513507+3605254,2074809,13722,0.103,,SAB,(rs),Sb,3,0.5,SAB(rs)b: pec,11 51 35.07 +36 5 25.6,11 51 35.07 +36 5 25.6,177.89612499999998,36.090444444444444,J115135.06+360525.6,177.896108,36.090447,0.043,0.042,0.0,,3,,0000001090020010,2004.0834,2,0.1031,18.654,0.033,16.76,0.005,15.841,0.003,15.45,0.003,15.115,0.007,0.050522
11,51,43.07,+,38,24,14.6,2MASX J11514309+3824144,2126065,18344,0.052,(R),SA,,S0+,-1,0.0,(R)SA0^+^,11 51 43.07 +38 24 14.6,11 51 43.07 +38 24 14.6,177.92945833333332,38.40405555555555,J115143.06+382414.5,177.929435,38.404043,0.045,0.039,94.0,,3,,0000001010000010,2004.2065,2,0.05181,18.56,0.035,16.677,0.004,15.838,0.003,15.424,0.003,15.117,0.006,0.0799
11,52,13.0,+,21,10,10.3,2MASX J11521301+2110099,1644292,65782,0.171,(RP),S_AB,(rl),Sb,3,0.25,(RP)S_AB(rl)b:,11 52 13.0 +21 10 10.3,11 52 13.0 +21 10 10.3,178.05416666666665,21.16952777777778,J115212.99+211010.2,178.054149,21.169522,0.068,0.061,93.0,,3,,0000001014000148,2005.1945,2,0.17102,19.616,0.105,17.882,0.013,16.71,0.007,16.222,0.007,15.892,0.014,0.063072
11,52,14.16,+,61,22,42.8,2MASX J11521393+6122419,2616854,99898,0.043,,SB,(rs),Sc,5,1.0,SB(rs)c,11 52 14.16 +61 22 42.8,11 52 14.16 +61 22 42.8,178.05899999999997,61.37855555555556,J115214.14+612242.7,178.058926,61.378546,0.047,0.041,96.0,,3,,0000001010021130,2001.3776,2,0.04268,18.302,0.042,16.804,0.007,16.027,0.005,15.61,0.005,15.302,0.013,0.131991
11,52,19.24,+,9,12,15.4,2MASX J11521921+0912150,1361406,61566,0.089,(R1),SA_B,(r),S0+,-1,0.75,(R1)SA_B(r)0^+^,11 52 19.24 +9 12 15.4,11 52 19.24 +9 12 15.4,178.08016666666666,9.204277777777778,J115219.23+091215.3,178.080145,9.204276,0.053,0.044,2.0,,3,,0000000010020000,2002.1938,3,0.08874,18.454,0.053,16.676,0.006,15.799,0.004,15.396,0.004,15.072,0.008,0.077689
11,52,22.55,+,43,57,33.1,2MASX J11522256+4357331,2233219,13669,0.071,(R2P),SAB,(l),Sa,1,0.5,(R2P)SAB(l)a,11 52 22.55 +43 57 33.1,11 52 22.55 +43 57 33.1,178.09395833333332,43.95919444444445,J115222.55+435733.1,178.093972,43.959206,0.035,0.034,90.0,,3,,0000001014020048,2003.2314,2,0.07074,18.284,0.03,16.516,0.005,15.706,0.004,15.294,0.004,14.966,0.007,0.054539
11,52,30.53,+,20,37,31.7,IC 2968,37219,37222,0.022,(R1R2P),S_AB,(rs),Sa,1,0.25,(R1R2P)S_AB(rs)a,11 52 30.53 +20 37 31.7,11 52 30.53 +20 37 31.7,178.12720833333333,20.62547222222222,J115230.53+203731.6,178.127215,20.625462,0.071,0.066,4.0,,3,,0000001090021010,2005.2521,2,0.02199,17.016,0.013,15.316,0.003,14.478,0.002,14.062,0.002,13.75,0.003,0.042784
11,52,55.36,+,36,59,10.8,NGC 3941,37235,14138,0.003,,SB_a,(s),S0o,-2,1.0,SB_a(s)0^o,11 52 55.36 +36 59 10.8,11 52 55.36 +36 59 10.8,178.23066666666665,36.986333333333334,J115255.35+365910.7,178.230654,36.986328,0.051,0.044,4.0,,3,,0000001010021010,2004.0834,2,,13.262,0.002,11.45,0.002,10.698,0.001,10.277,0.001,9.981,0.002,0.041162
11,52,57.89,+,14,7,5.0,2MASX J11525791+1407056,1449686,80496,0.068,(R2P),SA_B,(s),Sab,2,0.75,(R2P)SA_B(s)ab,11 52 57.89 +14 7 5.0,11 52 57.89 +14 7 5.0,178.24120833333333,14.118055555555555,J115257.88+140704.9,178.241197,14.118037,0.048,0.044,3.0,,3,,0000001090000010,2003.0759,3,0.06841,18.617,0.04,16.983,0.005,16.23,0.004,15.793,0.004,15.447,0.01,0.077491
11,52,58.47,+,21,30,13.9,2MASX J11525845+2130135,1651343,62479,0.069,(RP),SAB,(rl),Sa,1,0.5,(RP)SAB(rl)a,11 52 58.47 +21 30 13.9,11 52 58.47 +21 30 13.9,178.24362499999998,21.50386111111111,J115258.46+213013.8,178.243621,21.503856,0.064,0.056,2.0,,3,,0000901010020010,2005.1892,2,0.06859,18.097,0.031,16.228,0.004,15.336,0.003,14.911,0.003,14.596,0.006,0.02271
11,53,3.27,+,15,39,53.7,2MASX J11530324+1539536,1490360,12589,0.115,(R1),SAB_a,(rl),Sab,2,0.5,(R1)SAB_a(rl)ab:,11 53 3.27 +15 39 53.7,11 53 3.27 +15 39 53.7,178.26362499999996,15.664916666666667,J115303.26+153953.6,178.263615,15.664907,0.071,0.059,2.0,,3,,0000001010020010,2004.075,2,0.11544,19.577,0.064,17.642,0.007,16.662,0.005,16.204,0.005,15.881,0.009,0.049435
11,53,13.73,+,60,40,32.0,NGC 3945,37258,35457,0.004,(R),SAB_a,"(rl,bl)",S0+,-1,0.5,"(R)SAB_a(rl,bl)0^+^",11 53 13.73 +60 40 32.0,11 53 13.73 +60 40 32.0,178.3072083333333,60.675555555555555,J115313.61+604032.2,178.306714,60.675618,0.048,0.037,96.0,,3,,00002000100A1034,2001.2874,3,,13.679,0.003,11.821,0.002,11.001,0.002,10.591,0.002,10.247,0.002,0.900039
11,53,15.82,+,47,20,7.9,MCG +08-22-027,37262,8178,0.047,(R1R2P),SA,(r),Sa,1,0.0,(R1R2P)SA(r)a,11 53 15.82 +47 20 7.9,11 53 15.82 +47 20 7.9,178.31591666666665,47.33552777777778,J115315.82+472007.9,178.315929,47.335535,0.061,0.049,5.0,,3,,0000001010021310,2003.1769,2,0.0473,17.926,0.023,16.004,0.003,15.129,0.003,14.708,0.003,14.362,0.005,0.039766
11,53,16.4,+,54,51,40.9,2MASX J11531641+5451408,3475507,64439,0.134,(R2P),SAB,(s),Sb,3,0.5,(R2P)SAB(s)b,11 53 16.4 +54 51 40.9,11 53 16.4 +54 51 40.9,178.3183333333333,54.861361111111115,J115316.39+545140.9,178.318326,54.861383,0.046,0.045,12.0,,3,,0000000010020110,2002.2482,3,0.13462,19.469,0.124,17.786,0.01,16.777,0.007,16.359,0.007,15.971,0.019,0.080116
11,53,31.87,+,13,4,31.1,2MASX J11533182+1304313,1422320,18594,0.084,(R),SA,(l),S0/a,0,0.0,(R)SA(l)0/a,11 53 31.87 +13 4 31.1,11 53 31.87 +13 4 31.1,178.38279166666663,13.075305555555556,J115331.86+130431.0,178.382787,13.075299,0.059,0.054,0.0,,3,,0000001090021110,2003.2449,2,0.08439,19.64,0.078,17.666,0.007,16.755,0.005,16.322,0.005,16.018,0.01,0.028667
11,53,41.77,+,46,12,42.9,MRK 0042,37289,7577,0.025,(R1P),SB,(_rs),Sab,2,1.0,(R1P)SB(_rs)ab,11 53 41.77 +46 12 42.9,11 53 41.77 +46 12 42.9,178.42404166666665,46.21191666666667,J115341.77+461242.2,178.424062,46.211727,0.058,0.046,95.0,,3,,0000001010021210,2003.1769,3,0.02441,16.236,0.008,15.32,0.003,14.653,0.002,14.338,0.002,14.028,0.004,0.684596
11,53,42.03,+,35,10,8.9,KUG 1151+354,37292,22736,0.022,"(R,L)",SB,(rs),Sdm,8,1.0,"(R,L)SB(rs)dm",11 53 42.03 +35 10 8.9,11 53 42.03 +35 10 8.9,178.42512499999998,35.16913888888889,J115342.02+351008.8,178.425121,35.169136,0.078,0.068,94.0,,3,,00042010900A1014,2004.2827,3,0.02192,16.699,0.018,15.586,0.004,15.16,0.004,14.92,0.004,14.762,0.011,0.015443
11,53,48.92,+,42,12,55.5,2MASX J11534895+4212558,2194495,24559,0.121,(R1P),SAB,(s:),Sa,1,0.5,(R1P)SAB(s:)a:,11 53 48.92 +42 12 55.5,11 53 48.92 +42 12 55.5,178.4538333333333,42.21541666666667,J115348.91+421255.4,178.453821,42.215407,0.044,0.037,95.0,,3,,0000001010021100,2003.2475,3,0.12103,19.161,0.053,17.502,0.007,16.586,0.005,16.126,0.005,15.778,0.01,0.047945
11,53,55.53,+,31,25,53.3,2MASX J11535550+3125533,1946839,29888,0.077,(R1P),SAB,(_rs),Sb,3,0.5,(R1P)SAB(_rs)b,11 53 55.53 +31 25 53.3,11 53 55.53 +31 25 53.3,178.48137499999999,31.431472222222222,J115355.52+312553.3,178.481358,31.431478,0.056,0.054,90.0,,3,,0000001010021110,2004.3157,3,0.07677,19.08,0.058,17.06,0.006,16.211,0.004,15.814,0.004,15.513,0.009,0.056095
11,53,58.07,+,44,32,9.0,2MASX J11535804+4432088,2246460,14023,0.157,(R2P),SAB,(s),Sc,5,0.5,(R2P)SAB(s)c,11 53 58.07 +44 32 9.0,11 53 58.07 +44 32 9.0,178.49195833333332,44.53583333333333,J115358.07+443209.0,178.491967,44.535834,0.038,0.032,5.0,,3,,0000001090000010,2003.2314,3,0.15698,18.509,0.038,17.143,0.006,16.348,0.005,15.973,0.005,15.752,0.012,0.022257
11,54,2.04,+,61,38,44.0,2MASX J11540197+6138436,2621875,93886,0.146,(R1P),SA_B,(s),Sb,3,0.75,(R1P)SA_B(s)b:,11 54 2.04 +61 38 44.0,11 54 2.04 +61 38 44.0,178.50849999999997,61.64555555555555,J115402.02+613844.0,178.508442,61.645558,0.041,0.035,5.0,,3,,0000001010020000,2000.9075,3,0.14667,19.2,0.062,17.709,0.008,16.709,0.006,16.249,0.005,16.0,0.014,0.099681
11,54,19.56,+,10,39,47.8,2MASX J11541955+1039479,1382712,75947,0.066,(R1),SAB,(rl),S0+,-1,0.5,(R1)SAB(rl)0^+^,11 54 19.56 +10 39 47.8,11 54 19.56 +10 39 47.8,178.58149999999998,10.663277777777779,J115419.56+103947.8,178.581504,10.663281,0.074,0.061,1.0,,3,,0000001010020110,2002.9445,2,0.06604,18.794,0.048,16.898,0.005,16.015,0.004,15.596,0.004,15.288,0.009,0.01851
11,54,27.91,+,15,57,47.3,2MASX J11542789+1557475,1497449,12800,0.038,,SB,"(rs,bl)",S0+,-1,1.0,"SB(rs,bl)0^+^",11 54 27.91 +15 57 47.3,11 54 27.91 +15 57 47.3,178.61629166666665,15.963138888888889,J115427.91+155747.2,178.6163,15.963133,0.069,0.056,1.0,,3,,0000001010020010,2004.075,2,0.03852,18.161,0.028,16.242,0.004,15.417,0.003,14.991,0.003,14.671,0.005,0.03614
11,54,36.41,+,10,50,50.0,2MASX J11543637+1050499,1385337,63473,0.068,(R2P),SA,(rl),Sa,1,0.0,(R2P)SA(rl)a,11 54 36.41 +10 50 50.0,11 54 36.41 +10 50 50.0,178.65170833333332,10.847222222222223,J115436.40+105049.9,178.651705,10.847211,0.047,0.045,0.0,,3,,0000000010021010,2002.1938,3,0.0683,18.227,0.029,16.355,0.004,15.489,0.003,15.045,0.003,14.732,0.005,0.042046
11,54,48.12,+,29,35,52.3,2MASX J11544811+2935524,1871479,50208,0.044,(R),SA,(r),S0+,-1,0.0,(R)SA(r)0^+^,11 54 48.12 +29 35 52.3,11 54 48.12 +29 35 52.3,178.70049999999998,29.59786111111111,J115448.12+293552.2,178.700511,29.597849,0.064,0.048,3.0,,3,,0000001010021200,2004.9514,3,0.04405,18.251,0.025,16.471,0.004,15.69,0.004,15.312,0.004,14.979,0.008,0.055483
11,55,1.85,-,1,23,11.2,2MASX J11550187-0123112,1119858,3575,0.131,(RP),SA,(rl),Sb,3,0.0,(RP)SA(rl)b,11 55 1.85 -1 23 11.2,11 55 1.85 -1 23 11.2,178.7577083333333,-1.3864444444444444,J115501.84-012311.2,178.757691,-1.386456,0.043,0.042,90.0,,3,,0000000010021010,2000.1161,2,0.131,18.197,0.048,16.348,0.005,15.359,0.004,14.959,0.004,14.575,0.008,0.075286
11,55,2.3,+,20,3,31.2,2MASX J11550232+2003307,213906,75841,0.051,(RL),SA,(r),S0/a,0,0.0,(RL)SA(r)0/a,11 55 2.3 +20 3 31.2,11 55 2.3 +20 3 31.2,178.7595833333333,20.058666666666667,J115502.29+200331.2,178.759571,20.058671,0.08,0.057,2.0,,3,,0000001010021210,2005.356,3,0.05095,18.407,0.034,16.444,0.004,15.58,0.003,15.178,0.003,14.855,0.006,0.044287
11,55,3.48,+,24,0,45.1,SDSS J115503.47+240045.1,---,58659,0.077,(RP),S_AB,(l),Sb,3,0.25,(RP)S_AB(l)b,11 55 3.48 +24 0 45.1,11 55 3.48 +24 0 45.1,178.76449999999997,24.012527777777777,J115503.48+240045.1,178.7645,24.012528,0.069,0.062,3.0,,3,,0000001010021010,2005.0499,2,0.07707,17.495,0.019,16.07,0.004,15.364,0.003,14.969,0.003,14.718,0.007,6.74E-4
11,55,9.77,+,4,10,15.5,2MASX J11550981+0410154,1264521,97586,0.073,(R1P),SA_B,(_rs),Sab,2,0.75,(R1P)SA_B(_rs)ab,11 55 9.77 +4 10 15.5,11 55 9.77 +4 10 15.5,178.79070833333333,4.170972222222223,J115509.77+041015.4,178.790727,4.170962,0.055,0.054,0.0,,3,,0000000010020010,2001.2899,2,0.07348,18.109,0.038,16.271,0.004,15.406,0.003,14.98,0.003,14.633,0.006,0.076188
11,55,30.03,+,18,2,56.5,2MASX J11552999+1802556,1548752,84227,0.057,,SA_B,(r),S0+,-1,0.75,SA_B(r)0^+^,11 55 30.03 +18 2 56.5,11 55 30.03 +18 2 56.5,178.87512499999997,18.04902777777778,J115530.02+180256.4,178.875122,18.049023,0.069,0.067,0.0,,3,,0000001010020010,2005.427,3,0.05684,18.196,0.04,16.352,0.004,15.509,0.003,15.09,0.004,14.795,0.007,0.01981
11,55,30.65,-,1,15,41.1,UM 467,37434,3576,0.019,(R1R2P),SAB_a,(l),S0/a,0,0.5,(R1R2P)SAB_a(l)0/a,11 55 30.65 -1 15 41.1,11 55 30.65 -1 15 41.1,178.8777083333333,-1.2614166666666666,J115530.65-011541.0,178.877718,-1.261411,0.043,0.042,90.0,,3,,0000000010021010,2000.1161,2,0.01929,16.396,0.007,15.224,0.002,14.541,0.002,14.205,0.002,13.922,0.003,0.040332
11,55,59.35,+,22,32,28.0,2MASX J11555939+2232279,1671863,67831,0.052,(RP),S_AB,(l),Sb,3,0.25,(RP)S_AB(l)b,11 55 59.35 +22 32 28.0,11 55 59.35 +22 32 28.0,178.99729166666665,22.541111111111114,J115559.35+223227.9,178.997297,22.541105,0.066,0.059,93.0,,3,,0000001090020010,2005.1945,2,0.05218,17.979,0.029,16.191,0.003,15.371,0.003,14.972,0.003,14.683,0.006,0.02827
11,56,20.65,+,32,32,53.1,2MASX J11562065+3232524,2001943,32202,0.070,,S_AB,(r),S0/a,0,0.25,S_AB(r)0/a,11 56 20.65 +32 32 53.1,11 56 20.65 +32 32 53.1,179.08604166666663,32.54808333333333,J115620.65+323253.0,179.086046,32.548069,0.054,0.052,97.0,,3,,0000001090020010,2004.3621,3,0.06994,19.193,0.067,17.436,0.006,16.542,0.005,16.072,0.005,15.756,0.014,0.053234
11,56,30.48,+,25,3,54.0,2MASX J11563050+2503535,1724416,70560,0.140,(R2P),SA_B_a,(s),Sb,3,0.75,(R2P)SA_B_a(s)b,11 56 30.48 +25 3 54.0,11 56 30.48 +25 3 54.0,179.12699999999998,25.065,J115630.48+250354.0,179.127007,25.064999,0.067,0.061,93.0,,3,,0000001010021010,2005.2516,3,0.1403,20.321,0.148,18.201,0.009,17.153,0.006,16.704,0.006,16.336,0.016,0.023142
11,56,34.86,+,52,29,53.8,2MASX J11563489+5229532,2416483,4421,0.062,(R1P),SAB_a,(rs),Sb,3,0.5,(R1P)SAB_a(rs)b,11 56 34.86 +52 29 53.8,11 56 34.86 +52 29 53.8,179.14524999999998,52.49827777777778,J115634.86+522953.7,179.145272,52.498272,0.047,0.045,6.0,,3,,0000001010021010,2001.9696,2,0.0619,17.831,0.024,16.295,0.003,15.497,0.003,15.093,0.003,14.76,0.006,0.052627
11,56,39.18,-,0,31,36.1,2MASX J11563917-0031366,1141149,42588,0.125,,SAB,(rs),Sab,2,0.5,SAB(rs)ab: pec,11 56 39.18 -0 31 36.1,11 56 39.18 -0 31 36.1,179.16325,-0.5266944444444445,J115639.18-003136.1,179.163251,-0.526698,0.052,0.043,90.0,,3,,0000001090020010,1999.2206,3,0.12535,18.923,0.05,17.493,0.007,16.636,0.005,16.181,0.005,15.8,0.011,0.013201
11,56,47.19,+,52,29,3.7,2MASX J11564716+5229032,37551,4424,0.051,(RPL),SA_B,(irpl),Sa,1,0.75,(RPL)SA_B(irpl)a,11 56 47.19 +52 29 3.7,11 56 47.19 +52 29 3.7,179.19662499999998,52.48436111111111,J115647.19+522903.7,179.196644,52.484363,0.047,0.046,12.0,,3,,0000001090020010,2001.9696,2,0.05152,18.128,0.029,16.649,0.004,15.992,0.003,15.646,0.004,15.35,0.009,0.042329
11,56,54.07,+,26,41,51.0,2MASX J11565407+2641512,1785479,54178,0.113,(R),S_AB_a,(l),S0+,-1,0.25,(R)S_AB_a(l)0^+^,11 56 54.07 +26 41 51.0,11 56 54.07 +26 41 51.0,179.22529166666666,26.6975,J115654.07+264150.9,179.225296,26.697486,0.058,0.054,4.0,,3,,0000001090021110,2004.9732,3,0.11311,19.54,0.066,17.658,0.006,16.616,0.005,16.191,0.004,15.79,0.009,0.05216
11,56,54.31,+,47,26,28.8,2MASX J11565432+4726283,2298240,8183,0.052,(R1),SA,(rl),Sa,1,0.0,(R1)SA(rl)a,11 56 54.31 +47 26 28.8,11 56 54.31 +47 26 28.8,179.22629166666667,47.44133333333333,J115654.30+472628.7,179.226255,47.441322,0.061,0.049,5.0,,3,,0000001010020030,2003.1769,3,0.05192,17.858,0.021,16.217,0.003,15.46,0.003,15.182,0.003,14.75,0.006,0.098338
11,57,4.84,+,52,49,3.6,2MASX J11570483+5249036,2424460,4816,0.035,(R1PR2P),SA_B,"(_rs,bl)",Sab,2,0.75,"(R1PR2P)SA_B(_rs,bl)ab",11 57 4.84 +52 49 3.6,11 57 4.84 +52 49 3.6,179.27016666666665,52.81766666666667,J115704.84+524903.6,179.270184,52.817667,0.042,0.037,4.0,,3,,0000001090021010,2001.9696,2,0.03554,16.674,0.013,15.137,0.003,14.509,0.002,14.15,0.002,13.88,0.004,0.037819
11,57,10.75,+,6,57,21.2,2MASX J11571075+0657207,1310842,59732,0.042,(RP),SA_B,(s),Scd,6,0.75,(RP)SA_B(s)cd:,11 57 10.75 +6 57 21.2,11 57 10.75 +6 57 21.2,179.29479166666664,6.9558888888888895,J115710.74+065721.2,179.294777,6.955898,0.059,0.058,0.0,,3,,0000400010020010,2002.1746,2,0.04166,17.464,0.024,16.407,0.004,15.98,0.004,15.704,0.004,15.562,0.01,0.06217
11,57,16.39,+,25,12,26.6,2MASX J11571641+2512265,1728785,59215,0.140,(R1P),SAB,(l),Sab,2,0.5,(R1P)SAB(l)ab:,11 57 16.39 +25 12 26.6,11 57 16.39 +25 12 26.6,179.31829166666665,25.20738888888889,J115716.38+251226.5,179.318287,25.207367,0.073,0.06,3.0,,3,,0000001010021010,2005.0499,3,0.13988,19.913,0.116,17.687,0.007,16.612,0.005,16.091,0.005,15.674,0.012,0.080518
11,57,26.71,+,7,27,39.4,IC 0748,37600,60123,0.032,,SA,(r),S0/a,0,0.0,SA(r)0/a,11 57 26.71 +7 27 39.4,11 57 26.71 +7 27 39.4,179.36129166666663,7.460944444444444,J115726.71+072739.4,179.36129,7.460951,0.054,0.05,0.0,,3,,0000200810021010,2002.1746,2,0.03208,15.835,0.007,14.621,0.002,13.984,0.002,13.634,0.002,13.402,0.003,0.024255
11,57,38.69,+,42,46,26.5,2MASX J11573864+4246261,2205873,24884,0.051,(R1R2P),SAB_a,(l),Sab,2,0.5,(R1R2P)SAB_a(l)ab,11 57 38.69 +42 46 26.5,11 57 38.69 +42 46 26.5,179.4112083333333,42.774027777777775,J115738.68+424626.4,179.411203,42.774024,0.04,0.036,93.0,,3,,0000901010020110,2003.3133,3,0.0512,18.061,0.027,16.252,0.003,15.427,0.003,15.054,0.003,14.738,0.006,0.019738
11,57,50.9,+,34,24,26.2,2MASX J11575092+3424259,2048690,22384,0.102,(RL),S_AB,,Sa,1,0.25,(RL)S_ABa,11 57 50.9 +34 24 26.2,11 57 50.9 +34 24 26.2,179.4620833333333,34.40727777777778,J115750.89+342426.2,179.462073,34.407299,0.047,0.046,0.0,,3,,0000001010000100,2004.2827,3,0.1019,19.703,0.109,17.868,0.009,16.979,0.006,16.593,0.006,16.261,0.015,0.082377
11,57,53.46,+,41,56,13.8,KUG 1155+422,37637,24273,0.048,,SAB,(r),S0/a,0,0.5,SAB(r)0/a,11 57 53.46 +41 56 13.8,11 57 53.46 +41 56 13.8,179.47274999999996,41.93716666666666,J115753.45+415613.7,179.472729,41.937155,0.038,0.038,0.0,,3,,0000001010020010,2003.3133,3,0.0484,17.325,0.014,15.645,0.003,14.865,0.002,14.49,0.002,14.179,0.004,0.070241
11,58,10.57,+,33,44,38.9,2MASX J11581062+3344391,2038043,25610,0.070,,SAB,(rs),Sa,1,0.5,SAB(rs)a:,11 58 10.57 +33 44 38.9,11 58 10.57 +33 44 38.9,179.54404166666666,33.74413888888889,J115810.56+334438.9,179.544032,33.744139,0.056,0.05,3.0,,3,,0000001010020010,2004.291,3,0.0704,18.537,0.037,17.194,0.006,16.548,0.005,16.188,0.005,15.984,0.014,0.028648
11,58,11.89,+,2,11,32.7,2MASX J11581188+0211322,1218994,18053,0.070,(R1R2P),S_AB_a,(l),Sb,3,0.25,(R1R2P)S_AB_a(l)b,11 58 11.89 +2 11 32.7,11 58 11.89 +2 11 32.7,179.54954166666664,2.1924166666666665,J115811.89+021133.0,179.549541,2.192516,0.05,0.046,90.0,,3,,0000001294021148,2000.343,3,,19.163,0.055,17.389,0.007,16.519,0.006,16.111,0.007,15.775,0.012,0.357498
11,58,16.49,+,42,55,5.8,2MASX J11581644+4255059,2208912,20792,0.050,(R1P),SAB,(s),Sa,1,0.5,(R1P)SAB(s)a,11 58 16.49 +42 55 5.8,11 58 16.49 +42 55 5.8,179.56870833333332,42.918277777777774,J115816.48+425505.7,179.568687,42.918271,0.052,0.046,5.0,,3,,0000001090000010,2003.2475,3,0.05032,18.391,0.028,16.866,0.005,16.11,0.004,15.651,0.004,15.323,0.007,0.061477
11,58,25.58,+,16,49,54.6,2MASX J11582558+1649543,1518096,83677,0.051,(RL),SAB,(_rs),S0+,-1,0.5,(RL)SAB(_rs)0^+^,11 58 25.58 +16 49 54.6,11 58 25.58 +16 49 54.6,179.60658333333333,16.831833333333332,J115825.57+164954.6,179.606557,16.831835,0.075,0.048,2.0,,3,,0000001090020010,2005.427,3,0.05112,18.127,0.047,16.367,0.004,15.506,0.003,15.077,0.003,14.725,0.007,0.091314
11,58,28.25,+,53,33,7.3,2MASX J11582817+5333076,2444216,52282,0.065,(R),SAB_a,(l),S0/a,0,0.5,(R)SAB_a(l)0/a,11 58 28.25 +53 33 7.3,11 58 28.25 +53 33 7.3,179.61770833333333,53.552027777777774,J115828.24+533307.2,179.617696,53.552018,0.051,0.049,97.0,,3,,0000000014000048,2002.0354,3,0.0656,19.684,0.069,17.603,0.007,16.733,0.007,16.331,0.008,15.995,0.012,0.043793
11,58,33.62,-,2,8,8.4,CGCG 013-020,37693,3028,0.020,(RPL),SB,(r),S0/a,0,1.0,(RPL)SB(r)0/a,11 58 33.62 -2 8 8.4,11 58 33.62 -2 8 8.4,179.6400833333333,-2.135666666666667,J115833.62-020808.4,179.640108,-2.135667,0.048,0.037,90.0,,3,,0000000010021010,2000.1161,2,0.02058,16.248,0.008,14.415,0.002,13.602,0.002,13.207,0.002,12.878,0.003,0.089135
11,58,38.4,+,29,40,4.9,2MASX J11583836+2940041,1873871,50212,0.081,(RP),SAB_a,(rs),Sbc,4,0.5,(RP)SAB_a(rs)bc pec,11 58 38.4 +29 40 4.9,11 58 38.4 +29 40 4.9,179.66,29.66802777777778,J115838.40+294004.8,179.660007,29.668026,0.06,0.052,2.0,,3,,0000001010020210,2004.9514,3,0.08152,18.589,0.029,17.219,0.005,16.534,0.005,16.049,0.005,15.862,0.013,0.022843
11,58,44.63,+,28,17,22.2,UGC 06968,37704,55482,0.027,,SA,(rs),Sbc,4,0.0,SA(rs)bc,11 58 44.63 +28 17 22.2,11 58 44.63 +28 17 22.2,179.68595833333333,28.2895,J115844.63+281722.4,179.685976,28.289558,0.069,0.06,2.0,,3,,00002010100A1214,2004.9732,3,0.02747,16.765,0.013,14.904,0.002,14.081,0.002,13.676,0.002,13.381,0.003,0.216388
11,58,46.5,+,21,0,11.5,2MASX J11584650+2100116,1640671,37438,0.135,(RP),SAB,,Sa,1,0.5,(RP)SABa:,11 58 46.5 +21 0 11.5,11 58 46.5 +21 0 11.5,179.69375,21.003194444444443,J115846.49+210011.5,179.693721,21.003194,0.072,0.06,2.0,,3,,0000001090000110,2005.2521,3,0.13491,19.04,0.071,17.208,0.006,16.285,0.004,15.861,0.005,15.546,0.01,0.09729
11,58,49.03,+,43,56,59.6,2MASX J11584897+4356596,3547070,11158,0.088,(RP),S_AB,,Sab,2,0.25,(RP)S_ABab:,11 58 49.03 +43 56 59.6,11 58 49.03 +43 56 59.6,179.70429166666665,43.949888888888886,J115849.02+435659.5,179.704274,43.949887,0.043,0.034,4.0,,3,,0000101010020000,2003.2257,3,0.08783,19.001,0.038,17.44,0.009,16.742,0.005,16.353,0.005,16.09,0.01,0.046427
11,58,59.42,+,58,14,48.5,2MASX J11585942+5814485,3097488,87184,0.127,(RP),SAB?,(s),Sb,3,0.5,(RP)SAB?(s)b:,11 58 59.42 +58 14 48.5,11 58 59.42 +58 14 48.5,179.74758333333332,58.246805555555554,J115859.43+581448.5,179.747626,58.246806,0.055,0.053,90.0,,3,,0000001014020348,2003.1879,2,0.1268,19.28,0.087,17.651,0.009,16.713,0.007,16.251,0.007,15.895,0.014,0.080977
11,59,1.01,+,25,13,22.1,NGC 4022,37729,59222,0.014,"(L,R)",SB_a,(l),S0o,-2,1.0,"(L,R)SB_a(l)0^o",11 59 1.01 +25 13 22.1,11 59 1.01 +25 13 22.1,179.7542083333333,25.222805555555553,J115901.01+251322.0,179.75422,25.222793,0.069,0.06,2.0,,3,,0000001090021010,2005.0499,3,0.01452,15.747,0.007,14.019,0.002,13.309,0.002,12.952,0.002,12.712,0.003,0.059114
