,JID,RAdeg,DEdeg,z,TType,Bar,Ring,FRing,RC3
11848,J143124.31+540133.45,217.852,54.026,0.044,-2.0,0.0,0.0,0.0,999999
11849,J144918.43+523312.41,222.327,52.554,0.066,-2.0,0.0,0.0,0.0,999999
11850,J113753.58+555941.75,174.474,55.995,0.053,4.0,0.0,0.0,0.0,999999
11851,J114719.64+560211.50,176.832,56.037,0.055,-5.0,0.0,0.0,0.0,999999
11852,J114748.11+560106.33,176.951,56.019,0.055,-5.0,0.0,0.0,0.0,999999
11853,J114945.30+560729.23,177.439,56.125,0.051,1.0,0.0,0.0,0.0,999999
11854,J120054.72+561203.45,180.229,56.201,0.067,-3.0,0.0,0.0,0.0,999999
11856,J120420.74+562048.15,181.087,56.347,0.042,0.0,0.0,0.0,0.0,999999
11857,J121933.04+562501.35,184.888,56.417,0.017,-3.0,0.0,0.0,0.0,999999
11860,J132309.80+551350.51,200.791,55.231,0.039,-5.0,0.0,0.0,0.0,999999
11861,J140823.94+530651.60,212.1,53.115,0.044,-3.0,0.0,0.0,0.0,999999
11862,J141357.04+524552.31,213.488,52.765,0.085,3.0,0.0,0.0,0.0,999999
11863,J144549.04+502338.71,221.455,50.395,0.014,5.0,0.0,0.0,0.0,.S..3..
11864,J115005.28+562851.83,177.523,56.481,0.066,-5.0,0.0,0.0,0.0,999999
11866,J120514.44+564546.73,181.311,56.763,0.05,1.0,0.0,0.0,0.0,999999
11867,J120952.63+564441.66,182.47,56.745,0.052,4.0,0.0,0.0,0.0,999999
11868,J121353.88+564129.71,183.475,56.692,0.052,1.0,0.0,0.0,0.0,999999
11869,J121932.60+564411.90,184.886,56.737,0.016,-5.0,0.0,0.0,0.0,.L..-*.
11870,J122252.55+565036.56,185.719,56.844,0.016,6.0,0.0,0.0,0.0,999999
11871,J122945.35+564934.88,187.439,56.827,0.016,-5.0,0.0,0.0,0.0,.L.....
11872,J123012.11+564207.99,187.551,56.703,0.067,2.0,8.0,0.0,0.0,999999
11873,J123021.57+564729.62,187.59,56.792,0.016,2.0,8.0,0.0,0.0,999999
11875,J123910.14+564016.83,189.793,56.672,0.016,5.0,0.0,0.0,0.0,999999
11876,J124300.93+564351.19,190.754,56.731,0.088,4.0,72.0,0.0,0.0,999999
11879,J133801.45+551115.82,204.507,55.188,0.026,3.0,0.0,0.0,0.0,999999
11880,J134813.31+544750.55,207.056,54.798,0.026,5.0,0.0,0.0,0.0,999999
11882,J142757.54+522054.24,216.99,52.349,0.048,-3.0,0.0,0.0,0.0,999999
11883,J143735.19+513459.56,219.397,51.584,0.044,-2.0,8.0,0.0,0.0,999999
11886,J145945.86+493014.10,224.942,49.504,0.027,4.0,0.0,0.0,0.0,.SB.6?.
11887,J145935.52+491938.84,224.899,49.328,0.027,5.0,0.0,0.0,0.0,999999
11888,J150004.32+492305.11,225.019,49.385,0.027,4.0,0.0,0.0,0.0,999999
11891,J113107.22+563129.91,172.781,56.525,0.05,3.0,0.0,0.0,0.0,999999
11892,J114549.38+564805.77,176.456,56.802,0.068,2.0,0.0,0.0,0.0,999999
11893,J122416.78+571024.00,186.07,57.174,0.068,-2.0,0.0,0.0,0.0,999999
11894,J130629.12+563803.21,196.622,56.635,0.062,-3.0,0.0,0.0,0.0,999999
11896,J132800.13+560205.83,202.001,56.035,0.025,-2.0,0.0,0.0,0.0,.S?....
11897,J132806.79+560243.43,202.029,56.046,0.024,0.0,0.0,0.0,0.0,.L?....
11898,J133714.84+554011.76,204.312,55.67,0.065,99.0,0.0,0.0,0.0,999999
11900,J134247.46+553117.19,205.698,55.522,0.036,0.0,0.0,0.0,0.0,999999
11901,J141321.80+534823.10,213.341,53.807,0.042,99.0,0.0,0.0,0.0,999999
11902,J141551.54+533508.20,213.965,53.586,0.075,-5.0,0.0,0.0,0.0,999999
11906,J114215.26+571632.45,175.564,57.276,0.012,99.0,0.0,0.0,0.0,999999
11907,J115742.89+573357.28,179.429,57.566,0.017,-3.0,0.0,0.0,0.0,999999
11908,J121008.66+573336.36,182.537,57.561,0.064,-5.0,0.0,0.0,0.0,999999
11910,J130630.74+570349.91,196.629,57.064,0.029,1.0,0.0,0.0,0.0,999999
11911,J131549.47+564831.24,198.957,56.809,0.038,5.0,0.0,0.0,0.0,.S..6*.
11912,J133415.12+561505.48,203.564,56.252,0.057,-5.0,0.0,0.0,0.0,999999
11913,J134421.56+555121.63,206.09,55.856,0.038,1.0,0.0,0.0,0.0,999999
11914,J134547.09+554525.67,206.447,55.758,0.04,-3.0,0.0,0.0,0.0,999999
11916,J134714.48+553410.80,206.811,55.57,0.016,9.0,0.0,0.0,0.0,999999
11918,J143334.70+524310.65,218.395,52.72,0.046,-5.0,0.0,0.0,0.0,999999
11919,J143404.27+523910.56,218.518,52.653,0.045,-2.0,0.0,0.0,0.0,999999
11920,J145157.32+511553.76,222.989,51.265,0.026,3.0,0.0,0.0,0.0,999999
11922,J113717.40+573918.48,174.323,57.656,0.068,-3.0,0.0,0.0,0.0,999999
11923,J113850.19+573023.01,174.71,57.507,0.067,3.0,8.0,0.0,0.0,999999
11924,J113849.36+573155.09,174.706,57.532,0.067,5.0,4.0,0.0,0.0,999999
11925,J120313.82+575326.37,180.808,57.891,0.035,-2.0,0.0,0.0,0.0,999999
11926,J120541.89+580300.13,181.425,58.05,0.064,4.0,8.0,0.0,0.0,999999
11927,J120618.78+575933.67,181.579,57.993,0.046,5.0,8.0,0.0,0.0,999999
11928,J120958.77+580337.09,182.495,58.061,0.047,-3.0,0.0,0.0,0.0,999999
11930,J122908.27+575453.46,187.285,57.915,0.016,6.0,0.0,0.0,0.0,999999
11931,J122950.35+580220.62,187.46,58.04,0.033,-2.0,0.0,0.0,0.0,999999
11932,J123034.72+575803.85,187.645,57.968,0.052,-2.0,0.0,0.0,0.0,999999
11933,J123228.60+575748.69,188.12,57.964,0.064,-3.0,0.0,0.0,0.0,999999
11934,J123317.59+575620.38,188.324,57.939,0.064,4.0,8.0,0.0,0.0,999999
11935,J123941.02+575654.15,189.921,57.949,0.064,-3.0,0.0,0.0,0.0,999999
11937,J133239.51+564433.87,203.165,56.743,0.024,5.0,72.0,0.0,0.0,999999
11938,J133510.16+563100.91,203.793,56.517,0.034,0.0,0.0,0.0,0.0,999999
11939,J134825.71+560715.40,207.108,56.121,0.035,1.0,0.0,0.0,0.0,999999
11940,J134838.71+560113.86,207.162,56.021,0.037,2.0,0.0,0.0,0.0,999999
11941,J135014.79+560233.22,207.562,56.043,0.07,-5.0,0.0,0.0,0.0,999999
11942,J135613.50+554211.42,209.057,55.704,0.04,-2.0,0.0,0.0,0.0,999999
11943,J135854.28+553342.69,209.727,55.562,0.042,-2.0,0.0,0.0,0.0,999999
11944,J141001.56+545254.43,212.507,54.882,0.043,-3.0,0.0,0.0,0.0,999999
11945,J141030.52+544927.35,212.628,54.825,0.041,-3.0,0.0,0.0,0.0,999999
11946,J141007.63+545511.91,212.532,54.92,0.04,-2.0,0.0,0.0,0.0,999999
11947,J141210.07+544410.79,213.043,54.737,0.042,4.0,0.0,0.0,0.0,999999
11949,J143301.18+531822.38,218.255,53.307,0.044,0.0,2.0,0.0,0.0,999999
11950,J143306.12+531555.38,218.276,53.266,0.046,-5.0,0.0,0.0,0.0,999999
11951,J143309.80+531357.96,218.291,53.233,0.045,-5.0,0.0,0.0,0.0,999999
11952,J144901.35+515833.89,222.256,51.976,0.046,3.0,4.0,0.0,0.0,999999
11953,J145041.22+514216.36,222.672,51.705,0.027,5.0,0.0,0.0,0.0,999999
11955,J113016.01+575413.93,172.567,57.904,0.04,99.0,0.0,0.0,0.0,999999
11956,J113630.28+575456.50,174.127,57.916,0.065,-3.0,0.0,0.0,0.0,999999
11958,J115538.83+582106.12,178.912,58.352,0.012,3.0,0.0,0.0,0.0,999999
11959,J115905.67+582035.84,179.774,58.344,0.054,99.0,0.0,0.0,0.0,999999
11960,J120636.05+582311.06,181.651,58.387,0.065,1.0,0.0,0.0,0.0,999999
11961,J120644.50+582727.76,181.686,58.458,0.066,3.0,8.0,0.0,0.0,999999
11962,J122137.50+582948.24,185.407,58.497,0.033,3.0,0.0,0.0,0.0,999999
11963,J122402.04+582306.96,186.009,58.386,0.015,-5.0,0.0,0.0,0.0,.L.....
11964,J122357.50+582250.59,185.99,58.381,0.016,-5.0,0.0,0.0,0.0,999999
11965,J122332.26+582652.44,185.885,58.448,0.016,1.0,0.0,0.0,0.0,999999
11967,J130736.18+574845.35,196.901,57.813,0.028,-3.0,0.0,0.0,0.0,999999
11968,J130920.27+575051.30,197.335,57.848,0.029,5.0,0.0,0.0,0.0,999999
11969,J131001.21+574544.72,197.506,57.763,0.038,1.0,0.0,0.0,0.0,999999
11971,J131413.84+574152.71,198.558,57.698,0.078,1.0,0.0,0.0,0.0,999999
11972,J132415.54+572113.70,201.065,57.354,0.063,-3.0,0.0,0.0,0.0,999999
11973,J133848.88+565845.44,204.704,56.98,0.034,-5.0,0.0,0.0,0.0,999999
11974,J134018.02+564814.68,205.076,56.805,0.07,-5.0,0.0,0.0,0.0,999999
11975,J134538.93+563659.67,206.413,56.617,0.035,3.0,0.0,0.0,0.0,.S..1..
11976,J134741.14+563718.08,206.922,56.622,0.035,-5.0,0.0,0.0,0.0,999999
11978,J135732.24+555742.34,209.385,55.962,0.036,5.0,0.0,0.0,0.0,999999
11980,J140754.75+553013.99,211.979,55.504,0.042,0.0,0.0,0.0,0.0,999999
11981,J140854.08+552626.79,212.226,55.441,0.073,-5.0,0.0,0.0,0.0,999999
11983,J141117.17+551824.69,212.822,55.307,0.043,-5.0,0.0,0.0,0.0,999999
11984,J141118.48+551053.01,212.828,55.182,0.043,-3.0,0.0,0.0,0.0,999999
11985,J141117.87+551717.37,212.825,55.289,0.044,-3.0,0.0,0.0,0.0,999999
11987,J141815.68+544417.66,214.566,54.739,0.034,0.0,0.0,0.0,0.0,999999
11988,J141929.31+544429.98,214.873,54.742,0.034,2.0,8.0,0.0,0.0,999999
11990,J141939.23+543947.68,214.914,54.664,0.042,2.0,0.0,0.0,0.0,999999
11991,J142719.99+541720.29,216.834,54.289,0.044,-5.0,0.0,0.0,0.0,999999
11992,J142948.49+535754.33,217.453,53.966,0.044,-5.0,0.0,0.0,0.0,999999
11993,J143051.05+535428.23,217.713,53.908,0.044,-3.0,0.0,0.0,0.0,999999
11994,J143119.20+535509.89,217.831,53.92,0.033,4.0,0.0,0.0,0.0,999999
11995,J143103.00+535818.59,217.763,53.972,0.041,3.0,0.0,0.0,0.0,999999
11996,J143701.70+532358.93,219.258,53.4,0.047,2.0,0.0,0.0,0.0,999999
11998,J145945.61+512755.68,224.94,51.466,0.012,6.0,0.0,0.0,0.0,999999
11999,J121720.25+463807.02,184.335,46.636,0.024,0.0,0.0,0.0,0.0,999999
12000,J121725.85+463400.88,184.358,46.567,0.024,10.0,0.0,0.0,0.0,999999
12002,J130619.83+455224.19,196.583,45.874,0.051,2.0,8.0,0.0,0.0,999999
12005,J140110.86+433500.82,210.296,43.584,0.034,3.0,0.0,0.0,0.0,999999
12006,J141708.19+424058.05,214.285,42.683,0.026,5.0,0.0,0.0,0.0,.S..6*.
12007,J144042.02+403939.08,220.176,40.661,0.012,99.0,8.0,0.0,0.0,999999
12008,J122908.56+465253.45,187.286,46.882,0.04,2.0,0.0,0.0,0.0,999999
12009,J123011.86+470022.71,187.55,47.007,0.04,-5.0,0.0,0.0,0.0,999999
12010,J123117.11+465208.38,187.822,46.87,0.04,2.0,0.0,0.0,0.0,999999
12011,J123101.61+465211.93,187.757,46.87,0.041,3.0,4.0,0.0,0.0,999999
12012,J123443.41+465728.15,188.681,46.958,0.025,6.0,0.0,0.0,0.0,999999
12013,J124611.9+464338.41,191.547,46.728,0.016,5.0,0.0,0.0,0.0,.S..8*.
12014,J125252.12+464529.44,193.218,46.759,0.061,-3.0,0.0,0.0,0.0,999999
12016,J130546.57+462742.43,196.445,46.462,0.025,4.0,0.0,0.0,0.0,.S..4..
12017,J130911.25+461858.41,197.297,46.317,0.036,3.0,0.0,0.0,0.0,999999
12020,J131712.56+460108.55,199.303,46.02,0.051,4.0,0.0,0.0,0.0,999999
12021,J132758.99+454534.01,201.996,45.76,0.061,-3.0,0.0,0.0,0.0,999999
12022,J133743.34+451742.96,204.431,45.296,0.064,3.0,4.0,0.0,0.0,999999
12023,J141408.96+431150.43,213.538,43.198,0.07,-5.0,0.0,0.0,0.0,999999
12024,J143758.75+412033.02,219.495,41.343,0.018,7.0,4.0,0.0,0.0,999999
12025,J121616.27+471815.53,184.068,47.305,0.067,-3.0,0.0,0.0,0.0,999999
12026,J121649.02+472619.74,184.205,47.439,0.025,4.0,8.0,0.0,0.0,.SB.3P*
12027,J121648.86+472726.64,184.204,47.458,0.025,5.0,0.0,0.0,0.0,.LA.+P
12028,J122542.74+471948.15,186.429,47.331,0.025,99.0,0.0,0.0,0.0,999999
12029,J123217.43+472013.78,188.073,47.338,0.039,-5.0,0.0,0.0,0.0,999999
12030,J123452.16+472233.36,188.718,47.376,0.019,5.0,0.0,0.0,0.0,999999
12031,J123517.00+471759.86,188.821,47.3,0.032,-5.0,0.0,0.0,0.0,999999
12032,J124717.80+470941.84,191.825,47.162,0.02,9.0,0.0,0.0,0.0,999999
12033,J131106.27+463755.54,197.777,46.633,0.029,5.0,0.0,0.0,0.0,999999
12034,J131115.14+464202.37,197.814,46.701,0.028,4.0,0.0,0.0,0.0,999999
12035,J132545.58+460941.82,201.44,46.162,0.037,5.0,0.0,0.0,0.0,999999
12036,J134239.50+453503.60,205.665,45.585,0.039,-5.0,0.0,0.0,0.0,999999
12037,J134536.55+452044.08,206.403,45.346,0.061,-5.0,0.0,0.0,0.0,999999
12038,J140814.84+440310.72,212.062,44.053,0.034,-3.0,0.0,0.0,0.0,999999
12040,J144302.51+413039.43,220.761,41.511,0.018,7.0,0.0,0.0,0.0,999999
12043,J145746.53+400406.71,224.444,40.069,0.029,-5.0,0.0,0.0,0.0,999999
12044,J123301.85+475055.22,188.258,47.849,0.03,1.0,0.0,0.0,0.0,999999
12046,J123410.97+474428.66,188.546,47.742,0.031,3.0,0.0,0.0,0.0,999999
12047,J123435.83+474536.37,188.65,47.761,0.033,-3.0,0.0,0.0,0.0,999999
12048,J123526.33+474349.42,188.86,47.731,0.031,0.0,0.0,0.0,0.0,999999
12049,J123538.56+474526.67,188.911,47.758,0.031,0.0,0.0,0.0,0.0,999999
12051,J124001.01+474705.17,190.005,47.785,0.039,-3.0,0.0,0.0,0.0,999999
12053,J124854.82+474009.40,192.229,47.67,0.02,6.0,0.0,0.0,0.0,999999
12054,J130310.43+472337.91,195.794,47.394,0.025,-5.0,0.0,0.0,0.0,999999
12055,J130353.54+472311.37,195.974,47.387,0.024,5.0,4.0,0.0,0.0,999999
12056,J131237.59+470347.86,198.157,47.064,0.03,-5.0,0.0,0.0,0.0,.E.....
12057,J131250.70+470317.31,198.212,47.055,0.029,-3.0,0.0,0.0,0.0,999999
12058,J131342.47+465605.88,198.427,46.935,0.03,1.0,0.0,0.0,0.0,999999
12059,J134208.35+455723.96,205.535,45.957,0.06,3.0,0.0,0.0,0.0,999999
12060,J134703.26+454431.25,206.764,45.742,0.065,-5.0,0.0,0.0,0.0,999999
12061,J141444.03+435846.41,213.684,43.98,0.036,7.0,8.0,0.0,0.0,999999
12063,J144538.06+413247.69,221.409,41.547,0.038,4.0,0.0,0.0,0.0,999999
12065,J124914.58+480336.71,192.311,48.061,0.071,-3.0,0.0,0.0,0.0,999999
12066,J125025.37+480454.21,192.606,48.082,0.032,-5.0,0.0,0.0,0.0,999999
12068,J130435.47+473641.77,196.148,47.612,0.025,0.0,0.0,0.0,0.0,999999
12070,J131127.46+473258.38,197.865,47.55,0.029,3.0,4.0,0.0,0.0,PSBT5..
12072,J131404.57+472145.36,198.52,47.363,0.081,5.0,0.0,0.0,0.0,999999
12073,J131717.40+472031.29,199.323,47.343,0.027,5.0,8.0,0.0,0.0,999999
12074,J131825.51+471454.42,199.607,47.249,0.059,-5.0,0.0,0.0,0.0,999999
12075,J131826.10+471323.63,199.609,47.224,0.058,-5.0,0.0,0.0,0.0,999999
12076,J133929.67+463349.84,204.874,46.564,0.038,1.0,0.0,0.0,0.0,999999
12077,J140327.09+451407.21,210.863,45.236,0.041,-3.0,0.0,0.0,0.0,999999
12078,J141910.51+440815.70,214.794,44.138,0.036,4.0,0.0,0.0,0.0,999999
12079,J145332.22+412630.86,223.385,41.442,0.063,-5.0,0.0,0.0,0.0,999999
12080,J145527.40+411526.42,223.865,41.258,0.017,0.0,8.0,0.0,0.0,999999
12081,J145728.89+405922.18,224.371,40.99,0.017,6.0,8.0,0.0,0.0,999999
12082,J145932.61+404429.06,224.886,40.742,0.037,4.0,0.0,0.0,0.0,999999
12083,J121837.76+484308.93,184.658,48.719,0.045,-5.0,0.0,0.0,0.0,999999
12084,J122524.80+483840.87,186.354,48.645,0.04,3.0,0.0,0.0,0.0,999999
12085,J123519.54+483553.36,188.832,48.599,0.04,2.0,0.0,0.0,0.0,999999
12086,J123630.44+483009.52,189.127,48.503,0.04,-5.0,0.0,0.0,0.0,999999
12087,J124238.97+483209.63,190.663,48.536,0.04,-3.0,0.0,0.0,0.0,999999
12090,J125544.25+481714.18,193.935,48.288,0.03,5.0,8.0,0.0,0.0,999999
12091,J125959.39+481421.71,194.998,48.24,0.029,1.0,0.0,0.0,0.0,999999
12092,J130959.02+475815.24,197.496,47.971,0.03,3.0,4.0,0.0,0.0,999999
12093,J131313.88+475620.73,198.308,47.94,0.053,3.0,0.0,0.0,0.0,999999
12094,J131730.12+474659.34,199.376,47.784,0.027,-5.0,0.0,0.0,0.0,999999
12097,J134206.23+464927.42,205.526,46.825,0.038,0.0,0.0,0.0,0.0,999999
12099,J135141.89+462200.16,207.925,46.367,0.063,-5.0,0.0,0.0,0.0,999999
12100,J135238.54+462059.43,208.161,46.35,0.063,-5.0,0.0,0.0,0.0,999999
12101,J135929.93+455708.05,209.875,45.953,0.043,6.0,0.0,0.0,0.0,999999
12102,J150557.07+381640.04,226.488,38.278,0.05,5.0,0.0,0.0,0.0,999999
12103,J151450.67+371509.33,228.712,37.253,0.03,-2.0,0.0,0.0,0.0,999999
12104,J153814.20+341510.80,234.56,34.253,0.032,4.0,0.0,0.0,0.0,999999
12105,J153945.95+340201.43,234.942,34.034,0.048,3.0,8.0,0.0,0.0,999999
12106,J154138.32+341130.01,235.41,34.192,0.057,3.0,0.0,0.0,0.0,999999
12107,J154134.65+340748.73,235.395,34.131,0.057,1.0,0.0,0.0,0.0,999999
12108,J155658.65+315434.88,239.245,31.91,0.048,-5.0,0.0,0.0,0.0,999999
12109,J160451.74+303133.63,241.216,30.526,0.056,99.0,0.0,0.0,0.0,999999
12111,J160610.27+301853.59,241.543,30.315,0.033,3.0,0.0,0.0,0.0,999999
12112,J160851.08+295715.00,242.213,29.955,0.049,5.0,0.0,0.0,0.0,999999
12113,J161102.01+293128.77,242.759,29.525,0.052,-5.0,0.0,0.0,0.0,999999
12114,J161126.45+292110.81,242.861,29.354,0.053,1.0,0.0,0.0,0.0,.S..2..
12115,J161129.55+292700.53,242.874,29.451,0.033,0.0,0.0,0.0,0.0,999999
12116,J161156.60+292716.31,242.986,29.455,0.032,3.0,4.0,0.0,0.0,999999
12117,J161235.22+292154.25,243.147,29.366,0.035,2.0,0.0,0.0,0.0,.S..1..
12118,J161330.07+290836.18,243.376,29.144,0.079,-2.0,0.0,0.0,0.0,999999
12119,J163026.79+260336.21,247.612,26.061,0.049,-3.0,0.0,0.0,0.0,999999
12120,J163106.11+255719.57,247.776,25.956,0.06,4.0,0.0,0.0,0.0,999999
12121,J164106.74+235027.39,250.279,23.841,0.037,3.0,4.0,0.0,0.0,999999
12122,J164654.89+223116.97,251.729,22.522,0.037,-5.0,0.0,0.0,0.0,999999
12123,J170215.51+191244.86,255.565,19.213,0.052,-5.0,0.0,0.0,0.0,999999
12124,J153118.72+360448.16,232.829,36.081,0.037,-3.0,0.0,0.0,0.0,999999
12125,J153741.09+351245.59,234.422,35.213,0.056,-5.0,0.0,0.0,0.0,999999
12126,J154354.92+342855.38,235.979,34.483,0.07,-5.0,0.0,0.0,0.0,999999
12127,J155446.69+323703.72,238.695,32.618,0.049,-2.0,0.0,0.0,0.0,999999
12129,J161040.75+301518.42,242.67,30.256,0.031,-5.0,0.0,0.0,0.0,999999
12130,J161155.25+294946.86,242.981,29.83,0.05,-5.0,0.0,0.0,0.0,999999
12131,J161242.69+295404.76,243.178,29.902,0.054,-5.0,0.0,0.0,0.0,999999
12134,J163932.86+244144.83,249.887,24.696,0.057,1.0,4.0,0.0,0.0,999999
12135,J165754.80+205406.88,254.479,20.902,0.035,5.0,0.0,0.0,0.0,999999
12136,J170043.75+201737.72,255.183,20.294,0.035,3.0,4.0,0.0,0.0,999999
12137,J150553.29+393119.85,226.473,39.523,0.03,5.0,4.0,0.0,0.0,999999
12138,J150743.66+393137.22,226.932,39.528,0.038,-2.0,8.0,0.0,0.0,999999
12139,J150719.27+392645.88,226.831,39.447,0.038,3.0,0.0,0.0,0.0,999999
12140,J150853.50+391918.93,227.223,39.322,0.032,5.0,72.0,0.0,0.0,999999
12141,J151801.64+381301.21,229.507,38.218,0.03,3.0,0.0,0.0,0.0,.S?....
12142,J153302.05+362826.28,233.259,36.474,0.016,5.0,0.0,0.0,0.0,999999
12143,J154417.87+344146.60,236.075,34.697,0.072,-5.0,0.0,0.0,0.0,999999
12144,J160844.31+305322.04,242.185,30.89,0.034,-3.0,0.0,0.0,0.0,999999
12145,J161053.71+303546.95,242.724,30.597,0.048,5.0,0.0,0.0,0.0,999999
12147,J162430.82+281747.32,246.129,28.297,0.037,4.0,8.0,0.0,0.0,999999
12148,J162700.16+274952.59,246.751,27.832,0.06,0.0,0.0,0.0,0.0,999999
12149,J163454.41+261629.15,248.727,26.275,0.045,-5.0,0.0,0.0,0.0,999999
12150,J163612.74+255552.57,249.054,25.932,0.052,-5.0,0.0,0.0,0.0,999999
12151,J164152.24+244409.25,250.468,24.736,0.037,5.0,0.0,0.0,0.0,999999
12152,J164430.46+241624.26,251.127,24.274,0.036,0.0,0.0,0.0,0.0,999999
12153,J164517.63+241223.05,251.324,24.207,0.047,-3.0,0.0,0.0,0.0,999999
12157,J153729.06+361437.52,234.372,36.244,0.077,-5.0,0.0,0.0,0.0,999999
12158,J154037.48+354617.18,235.157,35.772,0.022,4.0,0.0,0.0,0.0,999999
12159,J155210.76+340503.46,238.045,34.085,0.049,-5.0,0.0,0.0,0.0,999999
12161,J160810.70+313054.99,242.045,31.516,0.015,-3.0,0.0,0.0,0.0,999999
12162,J161308.87+304937.34,243.287,30.828,0.052,-5.0,0.0,0.0,0.0,999999
12164,J163037.96+272744.14,247.659,27.463,0.059,3.0,4.0,0.0,0.0,999999
12165,J163536.86+263017.61,248.904,26.505,0.07,-5.0,0.0,0.0,0.0,999999
12166,J163607.75+263059.65,249.033,26.517,0.058,-5.0,0.0,0.0,0.0,999999
12167,J105831.74+103417.73,164.633,10.572,0.068,3.0,72.0,0.0,0.0,999999
12169,J113807.99+111146.92,174.534,11.197,0.036,3.0,0.0,0.0,0.0,999999
12170,J114750.94+111419.67,176.963,11.239,0.071,-5.0,0.0,0.0,0.0,999999
12171,J115502.25+111859.20,178.76,11.317,0.023,3.0,0.0,0.0,0.0,999999
12172,J115732.77+111211.48,179.387,11.204,0.06,-2.0,0.0,0.0,0.0,999999
12173,J120803.08+111418.49,182.013,11.239,0.032,0.0,0.0,0.0,0.0,999999
12174,J120918.53+112548.75,182.328,11.431,0.064,4.0,0.0,0.0,0.0,999999
12175,J121232.60+112110.14,183.136,11.353,0.068,2.0,0.0,0.0,0.0,999999
12176,J122030.17+112027.33,185.126,11.341,0.044,-2.0,0.0,0.0,0.0,999999
12177,J123252.25+112415.69,188.218,11.405,0.025,-5.0,0.0,0.0,0.0,.LX.-*P
12178,J123256.75+112324.21,188.237,11.391,0.025,-3.0,0.0,0.0,0.0,.E...P*
12179,J110101.75+110248.94,165.258,11.047,0.036,-2.0,96.0,0.0,0.0,999999
12181,J112634.03+112624.27,171.642,11.441,0.011,6.0,8.0,0.0,0.0,.SB.4..
12182,J114206.63+113216.07,175.528,11.538,0.043,3.0,0.0,0.0,0.0,999999
12183,J114206.43+113559.75,175.527,11.6,0.044,-3.0,0.0,0.0,0.0,999999
12185,J121835.23+115213.39,184.647,11.871,0.026,5.0,0.0,0.0,0.0,999999
12186,J121909.60+114235.98,184.791,11.711,0.056,1.0,0.0,0.0,0.0,999999
12189,J122952.32+114038.83,187.469,11.678,0.083,-5.0,0.0,0.0,0.0,999999
12190,J123224.57+114715.31,188.103,11.788,0.026,9.0,0.0,0.0,0.0,.S..6*.
12191,J110037.22+112455.13,165.156,11.416,0.028,0.0,0.0,0.0,0.0,999999
12193,J111117.95+113315.81,167.825,11.555,0.039,0.0,0.0,0.0,0.0,999999
12194,J111210.30+113934.66,168.043,11.66,0.076,-3.0,0.0,0.0,0.0,999999
12195,J113706.07+115237.72,174.276,11.878,0.036,1.0,0.0,0.0,0.0,999999
12196,J114027.74+120308.25,175.116,12.053,0.082,-5.0,0.0,0.0,0.0,999999
12198,J115359.26+121155.36,178.497,12.199,0.011,6.0,0.0,0.0,0.0,999999
12201,J121147.61+120837.35,182.949,12.144,0.014,5.0,0.0,0.0,0.0,.S..6*.
12202,J122805.66+120448.24,187.024,12.081,0.09,-3.0,0.0,0.0,0.0,.E?....
12204,J110819.72+120329.49,167.083,12.059,0.046,-3.0,0.0,0.0,0.0,999999
12205,J111045.21+120058.18,167.689,12.017,0.011,5.0,8.0,0.0,0.0,.S...P.
12207,J111236.93+120617.74,168.154,12.105,0.047,1.0,0.0,0.0,0.0,999999
12208,J111237.42+120729.46,168.156,12.125,0.047,1.0,0.0,0.0,0.0,999999
12209,J112859.66+122203.76,172.249,12.368,0.081,1.0,0.0,0.0,0.0,999999
12211,J115111.85+122438.83,177.8,12.411,0.083,3.0,0.0,0.0,0.0,999999
12213,J120740.41+123658.40,181.919,12.617,0.066,-2.0,0.0,0.0,0.0,999999
12214,J121502.08+123249.59,183.759,12.548,0.02,5.0,0.0,0.0,0.0,999999
12215,J121600.04+124114.30,184.001,12.688,0.067,3.0,0.0,0.0,0.0,999999
12216,J122254.89+123400.29,185.729,12.567,0.026,6.0,0.0,0.0,0.0,999999
12217,J122432.88+124219.08,186.138,12.706,0.026,-3.0,0.0,0.0,0.0,999999
12218,J123351.78+123703.65,188.466,12.618,0.094,-5.0,0.0,0.0,0.0,999999
12219,J110004.52+121404.76,165.019,12.235,0.021,5.0,0.0,0.0,0.0,.S..4..
12220,J110055.96+121350.28,165.234,12.231,0.035,-5.0,0.0,0.0,0.0,999999
12221,J110108.57+121959.41,165.286,12.334,0.036,3.0,0.0,0.0,0.0,999999
12222,J111034.60+122709.61,167.645,12.453,0.021,6.0,0.0,0.0,0.0,999999
12223,J114208.07+125630.06,175.534,12.942,0.021,6.0,0.0,0.0,0.0,.S..8*.
12225,J120215.08+130154.86,180.563,13.032,0.061,-5.0,0.0,0.0,0.0,999999
12226,J120614.19+130044.48,181.56,13.013,0.043,-5.0,0.0,0.0,0.0,999999
12227,J121307.87+125505.60,183.283,12.919,0.027,4.0,0.0,0.0,0.0,.S?....
12228,J121442.49+125924.76,183.678,12.991,0.058,-5.0,0.0,0.0,0.0,999999
12230,J122317.14+130306.57,185.822,13.052,0.083,3.0,8.0,0.0,0.0,999999
12231,J122324.22+125647.81,185.851,12.947,0.026,3.0,0.0,0.0,0.0,999999
12232,J123403.51+130041.39,188.515,13.012,0.043,3.0,0.0,0.0,0.0,999999
12233,J110323.31+124914.01,165.848,12.821,0.047,4.0,0.0,0.0,0.0,999999
